parmseq,zOutcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,mlog10p
1, zdgkz ,423,AD_PGS,,0,0.00502981,38489,0.57461305,5.70E-01,-0.01,0.01,0.05,0.00003418,0,0.79443906,0,0.099939411
1, zprtfdc1 ,1109,AD_PGS,,0,0.00504354,38310,0.57421246,5.70E-01,-0.01,0.01,0.05,0.00003418,0,0.79443906,0,0.099939411
1, zmatn3 ,882,AD_PGS,,0,0.00486798,38853,0.57229219,5.70E-01,-0.01,0.01,0.05,0.00003418,0,0.79519892,0,0.099524218
1, zpreb ,1097,AD_PGS,,0,0.00502388,38489,0.57180757,5.70E-01,-0.01,0.01,0.05,0.00003418,0,0.79519892,0,0.099524218
1, zmgmt ,905,AD_PGS,,0,0.00498737,39136,-0.57065544,5.70E-01,-0.01,0.01,0.05,0.00003418,0,0.79553111,0,0.099342832
1, zythdf3 ,1461,AD_PGS,,0,0.0050235,38489,0.5630696,5.70E-01,-0.01,0.01,0.05,0.00003418,0,0.80156239,0,0.096062668
1, ztst ,1409,AD_PGS,,0,0.00504997,38246,-0.56213198,5.70E-01,-0.01,0.01,0.05,0.00003418,0,0.80156239,0,0.096062668
1, zret ,1160,AD_PGS,,0,0.00490966,39040,-0.56189875,5.70E-01,-0.01,0.01,0.05,0.00003418,0,0.80156239,0,0.096062668
1, zartn ,93,AD_PGS,,0,0.00503448,38489,-0.55990579,5.80E-01,-0.01,0.01,0.05,0.00003418,0,0.80218,0,0.09572817
1, zolr1 ,1006,AD_PGS,,0,0.00498804,38849,0.55964142,5.80E-01,-0.01,0.01,0.05,0.00003418,0,0.80218,0,0.09572817
1, zcdnf ,264,AD_PGS,,0,0.00491986,39040,0.5581717,5.80E-01,-0.01,0.01,0.05,0.00003418,0,0.80262226,0,0.0954888
1, zlefty2 ,822,AD_PGS,,0,0.00471783,39474,-0.55727675,5.80E-01,-0.01,0.01,0.05,0.00003418,0,0.80262226,0,0.0954888
1, zadamts16 ,22,AD_PGS,,0,0.00487354,38485,0.55676604,5.80E-01,-0.01,0.01,0.05,0.00003418,0,0.80262226,0,0.0954888
1, zephb6 ,488,AD_PGS,,0,0.00494008,38855,0.55517019,5.80E-01,-0.01,0.01,0.05,0.00003418,0,0.80315858,0,0.095198697
1, zicoslg ,674,AD_PGS,,0,0.00498451,39040,0.55381459,5.80E-01,-0.01,0.01,0.05,0.00003418,0,0.80315858,0,0.095198697
1, zplpbp ,1067,AD_PGS,,0,0.00498472,39218,0.55379328,5.80E-01,-0.01,0.01,0.05,0.00003418,0,0.80315858,0,0.095198697
1, zchmp1a ,292,AD_PGS,,0,0.00501056,38914,0.55043935,5.80E-01,-0.01,0.01,0.05,0.00003418,0,0.8053084,0,0.094037771
1, zcd160 ,204,AD_PGS,,0,0.00491482,39637,-0.54992176,5.80E-01,-0.01,0.01,0.05,0.00003418,0,0.8053084,0,0.094037771
1, zereg ,496,AD_PGS,,0,0.00501277,38855,-0.5469712,5.80E-01,-0.01,0.01,0.05,0.00003418,0,0.8073462,0,0.092940195
1, zlat ,815,AD_PGS,,0,0.00495734,39637,-0.54475181,5.90E-01,-0.01,0.01,0.05,0.00003418,0,0.80869022,0,0.092217809
1, zsamd9l ,1187,AD_PGS,,0,0.00497576,39136,0.54260571,5.90E-01,-0.01,0.01,0.05,0.00003418,0,0.80996478,0,0.091533865
1, zegfr ,466,AD_PGS,,0,0.00477968,39702,0.53668939,5.90E-01,-0.01,0.01,0.05,0.00003418,0,0.81404745,0,0.08935028
1, zssc5d ,1294,AD_PGS,,0,0.00492741,39384,-0.53603851,5.90E-01,-0.01,0.01,0.05,0.00003418,0,0.81404745,0,0.08935028
1, zmatn2 ,881,AD_PGS,,0,0.00484411,39259,-0.53589449,5.90E-01,-0.01,0.01,0.05,0.00003418,0,0.81404745,0,0.08935028
1, zcxcl3 ,397,AD_PGS,,0,0.00498338,39206,0.53496724,5.90E-01,-0.01,0.01,0.05,0.00003418,0,0.81416368,0,0.089288275
1, zpsme1 ,1116,AD_PGS,,0,0.00496272,38850,0.53258919,5.90E-01,-0.01,0.01,0.05,0.00003418,0,0.81444746,0,0.089136927
1, zmegf9 ,892,AD_PGS,,0,0.00494687,39584,0.53257855,5.90E-01,-0.01,0.01,0.05,0.00003418,0,0.81444746,0,0.089136927
1, zpak4 ,1019,AD_PGS,,0,0.00504228,38310,0.53225539,5.90E-01,-0.01,0.01,0.05,0.00003418,0,0.81444746,0,0.089136927
1, zatp6ap2 ,101,AD_PGS,,0,0.00502536,38298,-0.53145114,6.00E-01,-0.01,0.01,0.05,0.00003418,0,0.81444796,0,0.08913666
1, zmitd1 ,910,AD_PGS,,0,0.00500014,38914,0.52626301,6.00E-01,-0.01,0.01,0.05,0.00003418,0,0.81860795,0,0.086924042
1, zspint2 ,1283,AD_PGS,,0,0.00492749,39385,-0.52311186,6.00E-01,-0.01,0.01,0.05,0.00003418,0,0.82083638,0,0.085743404
1, zcntn5 ,328,AD_PGS,,0,0.00465846,39317,-0.52135668,6.00E-01,-0.01,0.01,0.05,0.00003418,0,0.82124735,0,0.085526019
1, zsiglec15 ,1236,AD_PGS,,0,0.00504992,38310,0.5210673,6.00E-01,-0.01,0.01,0.05,0.00003418,0,0.82124735,0,0.085526019
1, zicam2 ,670,AD_PGS,,0,0.00494301,39702,0.51918177,6.00E-01,-0.01,0.01,0.05,0.00003418,0,0.8217489,0,0.085260869
1, zpebp1 ,1042,AD_PGS,,0,0.00496206,39231,0.51892765,6.00E-01,-0.01,0.01,0.05,0.00003418,0,0.8217489,0,0.085260869
1, zppp1r2 ,1087,AD_PGS,,0,0.00498433,39218,0.51336284,6.10E-01,-0.01,0.01,0.05,0.00003418,0,0.82559176,0,0.08323465
1, zaplp1 ,78,AD_PGS,,0,0.00489481,39218,0.51251456,6.10E-01,-0.01,0.01,0.05,0.00003418,0,0.82559176,0,0.08323465
1, zscara5 ,1189,AD_PGS,,0,0.00484109,39548,-0.51244029,6.10E-01,-0.01,0.01,0.05,0.00003418,0,0.82559176,0,0.08323465
1, znotch3 ,975,AD_PGS,,0,0.00473477,39702,0.51113498,6.10E-01,-0.01,0.01,0.05,0.00003418,0,0.82559176,0,0.08323465
1, zninj1 ,968,AD_PGS,,0,0.00503565,38298,-0.51084949,6.10E-01,-0.01,0.01,0.05,0.00003418,0,0.82559176,0,0.08323465
1, zpsmd9 ,1115,AD_PGS,,0,0.00496035,39040,0.50866772,6.10E-01,-0.01,0.01,0.05,0.00003418,0,0.82689684,0,0.082548668
1, ziqgap2 ,754,AD_PGS,,0,0.004983,39040,-0.50697077,6.10E-01,-0.01,0.01,0.05,0.00003418,0,0.82774186,0,0.082105081
1, zstk11 ,1302,AD_PGS,,0,0.00501704,38485,0.50498808,6.10E-01,-0.01,0.01,0.05,0.00003418,0,0.82885785,0,0.081519945
1, zil1r1 ,721,AD_PGS,,0,0.00494072,39164,0.50390393,6.10E-01,-0.01,0.01,0.05,0.00003418,0,0.82912113,0,0.081382017
1, zinpp1 ,751,AD_PGS,,0,0.00497904,39040,-0.49804402,6.20E-01,-0.01,0.01,0.05,0.00003418,0,0.83345692,0,0.079116843
1, zcreld2 ,353,AD_PGS,,0,0.00496458,39322,-0.49719611,6.20E-01,-0.01,0.01,0.05,0.00003418,0,0.83345692,0,0.079116843
1, zmap4k5 ,876,AD_PGS,,0,0.00500503,38855,0.49691279,6.20E-01,-0.01,0.01,0.05,0.00003418,0,0.83345692,0,0.079116843
1, zfxyd5 ,571,AD_PGS,,0,0.00502604,38489,-0.49248703,6.20E-01,-0.01,0.01,0.05,0.00003418,0,0.83689234,0,0.077330407
1, zilkap ,747,AD_PGS,,0,0.00504908,38250,0.49161568,6.20E-01,-0.01,0.01,0.05,0.00003418,0,0.83695137,0,0.077299775
1, zadam8 ,19,AD_PGS,,0,0.00494765,39481,-0.48958382,6.20E-01,-0.01,0.01,0.05,0.00003418,0,0.83811263,0,0.076697615
1, zreg1b ,1155,AD_PGS,,0,0.00491838,39702,-0.48756992,6.30E-01,-0.01,0.01,0.05,0.00003418,0,0.83925672,0,0.076105173
1, zserpinb1 ,1215,AD_PGS,,0,0.00499238,39099,0.48630323,6.30E-01,-0.01,0.01,0.05,0.00003418,0,0.83969088,0,0.075880564
1, zaarsd1 ,1,AD_PGS,,0,0.00494312,39040,-0.48464797,6.30E-01,-0.01,0.01,0.05,0.00003418,0,0.84039372,0,0.075517202
1, ztgm2 ,1344,AD_PGS,,0,0.00494676,39163,0.48312027,6.30E-01,-0.01,0.01,0.05,0.00003418,0,0.84039372,0,0.075517202
1, zanxa3 ,71,AD_PGS,,0,0.00496369,39481,0.48212984,6.30E-01,-0.01,0.01,0.05,0.00003418,0,0.84039372,0,0.075517202
1, zsusd1 ,1314,AD_PGS,,0,0.0050336,38485,-0.48212486,6.30E-01,-0.01,0.01,0.05,0.00003418,0,0.84039372,0,0.075517202
1, zadamts8 ,23,AD_PGS,,0,0.00496944,39336,-0.48151713,6.30E-01,-0.01,0.01,0.05,0.00003418,0,0.84039372,0,0.075517202
1, zf11r ,501,AD_PGS,,0,0.00498406,39231,0.47754755,6.30E-01,-0.01,0.01,0.05,0.00003418,0,0.842596,0,0.074380607
1, zmesd ,896,AD_PGS,,0,0.00498642,39231,0.47694633,6.30E-01,-0.01,0.01,0.05,0.00003418,0,0.842596,0,0.074380607
1, zrrm2b ,1175,AD_PGS,,0,0.00503269,38298,-0.47646279,6.30E-01,-0.01,0.01,0.05,0.00003418,0,0.842596,0,0.074380607
1, ztigar ,1353,AD_PGS,,0,0.00505249,38251,0.47456545,6.40E-01,-0.01,0.01,0.05,0.00003418,0,0.842596,0,0.074380607
1, zbin2 ,123,AD_PGS,,0,0.00498034,39231,0.47411273,6.40E-01,-0.01,0.01,0.05,0.00003418,0,0.842596,0,0.074380607
1, zil6st ,744,AD_PGS,,0,0.00496956,39218,-0.47350099,6.40E-01,-0.01,0.01,0.05,0.00003418,0,0.842596,0,0.074380607
1, zsrc ,1289,AD_PGS,,0,0.00497228,39267,0.47290092,6.40E-01,-0.01,0.01,0.05,0.00003418,0,0.842596,0,0.074380607
1, zcomt ,337,AD_PGS,,0,0.00504288,38067,0.47272722,6.40E-01,-0.01,0.01,0.05,0.00003418,0,0.842596,0,0.074380607
1, zmed18 ,890,AD_PGS,,0,0.00503343,38298,0.47107646,6.40E-01,-0.01,0.01,0.05,0.00003418,0,0.84286787,0,0.074240501
1, zgh1 ,596,AD_PGS,,0,0.00478437,39156,-0.4701881,6.40E-01,-0.01,0.01,0.05,0.00003418,0,0.84286787,0,0.074240501
1, zddx58 ,418,AD_PGS,,0,0.00503466,38298,0.47001885,6.40E-01,-0.01,0.01,0.05,0.00003418,0,0.84286787,0,0.074240501
1, zephx2 ,489,AD_PGS,,0,0.00503482,38485,0.46755377,6.40E-01,-0.01,0.01,0.05,0.00003418,0,0.84443249,0,0.073435065
1, znrcam ,984,AD_PGS,,0,0.00497893,39218,0.46629821,6.40E-01,-0.01,0.01,0.05,0.00003418,0,0.84485568,0,0.073217472
1, zpcdh1 ,1026,AD_PGS,,0,0.00490851,39502,-0.46248296,6.40E-01,-0.01,0.01,0.05,0.00003418,0,0.84769403,0,0.071760875
1, zmmp13 ,916,AD_PGS,,0,0.00501449,38310,0.46065825,6.50E-01,-0.01,0.01,0.05,0.00003418,0,0.84800336,0,0.071602427
1, zmmp8 ,919,AD_PGS,,0,0.00493288,39481,0.46053925,6.50E-01,-0.01,0.01,0.05,0.00003418,0,0.84800336,0,0.071602427
1, zceacam3 ,269,AD_PGS,,0,0.00504477,38298,0.45809281,6.50E-01,-0.01,0.01,0.05,0.00003418,0,0.84954908,0,0.070811526
1, zskap2 ,1247,AD_PGS,,0,0.00497483,39385,0.45685898,6.50E-01,-0.01,0.01,0.05,0.00003418,0,0.84995043,0,0.070606402
1, zfabp5 ,509,AD_PGS,,0,0.00497781,39415,-0.45511338,6.50E-01,-0.01,0.01,0.05,0.00003418,0,0.85083436,0,0.07015498
1, zgpnmb ,618,AD_PGS,,0,0.00501611,38161,0.45197747,6.50E-01,-0.01,0.01,0.05,0.00003418,0,0.8515014,0,0.069814634
1, zhgs ,646,AD_PGS,,0,0.00503184,38298,0.45150089,6.50E-01,-0.01,0.01,0.05,0.00003418,0,0.8515014,0,0.069814634
1, zmuc16 ,935,AD_PGS,,0,0.00499347,39040,0.45116275,6.50E-01,-0.01,0.01,0.05,0.00003418,0,0.8515014,0,0.069814634
1, zprkcq ,1101,AD_PGS,,0,0.0050332,38489,0.45038937,6.50E-01,-0.01,0.01,0.05,0.00003418,0,0.8515014,0,0.069814634
1, zlactb2 ,807,AD_PGS,,0,0.00498709,39218,-0.45012335,6.50E-01,-0.01,0.01,0.05,0.00003418,0,0.8515014,0,0.069814634
1, zil2 ,727,AD_PGS,,0,0.00503542,38489,-0.44955878,6.50E-01,-0.01,0.01,0.05,0.00003418,0,0.8515014,0,0.069814634
1, zsnx9 ,1269,AD_PGS,,0,0.00498152,39218,0.44744891,6.50E-01,-0.01,0.01,0.05,0.00003418,0,0.85272635,0,0.069190317
1, zmmp1 ,913,AD_PGS,,0,0.00506571,37844,-0.44513842,6.60E-01,-0.01,0.01,0.05,0.00003418,0,0.85413985,0,0.068471016
1, znectin2 ,956,AD_PGS,,0,0.00491479,39156,-0.44401159,6.60E-01,-0.01,0.01,0.05,0.00003418,0,0.85443967,0,0.068318596
1, zil17ra ,712,AD_PGS,,0,0.00498308,39231,0.4414829,6.60E-01,-0.01,0.01,0.05,0.00003418,0,0.85605752,0,0.067497053
1, zsirpa ,1241,AD_PGS,,0,0.00496004,39328,0.43976909,6.60E-01,-0.01,0.01,0.05,0.00003418,0,0.8569088,0,0.067065397
1, zpdcd1 ,1030,AD_PGS,,0,0.00490367,39477,-0.43816967,6.60E-01,-0.01,0.01,0.05,0.00003418,0,0.85712838,0,0.066954125
1, zadam22 ,17,AD_PGS,,0,0.00492431,38914,-0.43714222,6.60E-01,-0.01,0.01,0.05,0.00003418,0,0.85712838,0,0.066954125
1, zil3ra ,737,AD_PGS,,0,0.00486726,38489,0.43711068,6.60E-01,-0.01,0.01,0.05,0.00003418,0,0.85712838,0,0.066954125
1, zedar ,459,AD_PGS,,0,0.00497966,39136,-0.43498085,6.60E-01,-0.01,0.01,0.05,0.00003418,0,0.8583693,0,0.066325824
1, zkazald1 ,778,AD_PGS,,0,0.00495653,39040,0.43365669,6.60E-01,-0.01,0.01,0.05,0.00003418,0,0.85885358,0,0.06608087
1, zklk12 ,792,AD_PGS,,0,0.0050254,38298,0.43153004,6.70E-01,-0.01,0.01,0.05,0.00003418,0,0.85938462,0,0.065812423
1, zcol9a1 ,334,AD_PGS,,0,0.00488635,39136,0.43119416,6.70E-01,-0.01,0.01,0.05,0.00003418,0,0.85938462,0,0.065812423
1, zcol4a1 ,332,AD_PGS,,0,0.00496243,39218,0.42924754,6.70E-01,-0.01,0.01,0.05,0.00003418,0,0.85938462,0,0.065812423
1, zsult1a1 ,1311,AD_PGS,,0,0.00496159,39548,0.42894344,6.70E-01,-0.01,0.01,0.05,0.00003418,0,0.85938462,0,0.065812423
1, ztxlna ,1410,AD_PGS,,0,0.00498891,38914,0.42816575,6.70E-01,-0.01,0.01,0.05,0.00003418,0,0.85938462,0,0.065812423
1, zcrip2 ,358,AD_PGS,,0,0.00486789,38914,0.42795582,6.70E-01,-0.01,0.01,0.05,0.00003418,0,0.85938462,0,0.065812423
1, zarid4b ,88,AD_PGS,,0,0.00504873,38310,-0.42743772,6.70E-01,-0.01,0.01,0.05,0.00003418,0,0.85938462,0,0.065812423
1, znsfl1c ,988,AD_PGS,,0,0.00492868,39548,0.42439401,6.70E-01,-0.01,0.01,0.05,0.00003418,0,0.86147702,0,0.064756303
1, zmepe ,894,AD_PGS,,0,0.00473709,39204,-0.41761626,6.80E-01,-0.01,0.01,0.05,0.00003418,0,0.86706791,0,0.061946887
1, zdok2 ,437,AD_PGS,,0,0.004981,39218,0.40949672,6.80E-01,-0.01,0.01,0.05,0.00003418,0,0.87200025,0,0.059483391
1, zpvalb ,1134,AD_PGS,,0,0.0049649,39353,0.40933527,6.80E-01,-0.01,0.01,0.05,0.00003418,0,0.87200025,0,0.059483391
1, zcnpy2 ,321,AD_PGS,,0,0.00503687,38485,0.40914452,6.80E-01,-0.01,0.01,0.05,0.00003418,0,0.87200025,0,0.059483391
1, zil10 ,696,AD_PGS,,0,0.00503093,38489,0.40887785,6.80E-01,-0.01,0.01,0.05,0.00003418,0,0.87200025,0,0.059483391
1, zprss2 ,1106,AD_PGS,,0,0.004972,39384,-0.40829827,6.80E-01,-0.01,0.01,0.05,0.00003418,0,0.87200025,0,0.059483391
1, zgcg ,581,AD_PGS,,0,0.00501084,38298,-0.40458465,6.90E-01,-0.01,0.01,0.05,0.00003418,0,0.8747198,0,0.058131043
1, zpadi4 ,1016,AD_PGS,,0,0.00502171,38244,-0.40171074,6.90E-01,-0.01,0.01,0.05,0.00003418,0,0.87665198,0,0.057172782
1, zcbln4 ,169,AD_PGS,,0,0.00496099,39534,-0.40050758,6.90E-01,-0.01,0.01,0.05,0.00003418,0,0.87675921,0,0.057119663
1, ztnfrsf19 ,1376,AD_PGS,,0,0.00477223,39534,-0.39986448,6.90E-01,-0.01,0.01,0.05,0.00003418,0,0.87675921,0,0.057119663
1, zil2rb ,733,AD_PGS,,0,0.00502315,38489,0.39915506,6.90E-01,-0.01,0.01,0.05,0.00003418,0,0.87675921,0,0.057119663
1, zmsra ,931,AD_PGS,,0,0.00497728,39336,0.39693164,6.90E-01,-0.01,0.01,0.05,0.00003418,0,0.87807942,0,0.056466202
1, zdnmbp ,435,AD_PGS,,0,0.00499723,38914,0.39595149,6.90E-01,-0.01,0.01,0.05,0.00003418,0,0.8782352,0,0.05638916
1, zcasp2 ,165,AD_PGS,,0,0.0049837,39136,0.39425396,6.90E-01,-0.01,0.01,0.05,0.00003418,0,0.87906231,0,0.05598034
1, znppb ,978,AD_PGS,,0,0.00492306,38485,0.39256129,6.90E-01,-0.01,0.01,0.05,0.00003418,0,0.87908428,0,0.055969486
1, zmetap1 ,898,AD_PGS,,0,0.0050517,38310,-0.3923413,6.90E-01,-0.01,0.01,0.05,0.00003418,0,0.87908428,0,0.055969486
1, zlta4h ,854,AD_PGS,,0,0.00494753,39534,-0.39175416,7.00E-01,-0.01,0.01,0.05,0.00003418,0,0.87908428,0,0.055969486
1, zrtn4r ,1179,AD_PGS,,0,0.00482039,39534,-0.39061009,7.00E-01,-0.01,0.01,0.05,0.00003418,0,0.87908428,0,0.055969486
1, zvash1 ,1423,AD_PGS,,0,0.00498703,39136,0.38936866,7.00E-01,-0.01,0.01,0.05,0.00003418,0,0.87908428,0,0.055969486
1, zspint1 ,1282,AD_PGS,,0,0.00498087,39099,-0.38743683,7.00E-01,-0.01,0.01,0.05,0.00003418,0,0.87908428,0,0.055969486
1, zil20 ,728,AD_PGS,,0,0.00502894,38489,0.38685251,7.00E-01,-0.01,0.01,0.05,0.00003418,0,0.87908428,0,0.055969486
1, zfcrlb ,530,AD_PGS,,0,0.00495377,38298,-0.38642041,7.00E-01,-0.01,0.01,0.05,0.00003418,0,0.87908428,0,0.055969486
1, zlair2 ,810,AD_PGS,,0,0.00497887,38914,-0.38535171,7.00E-01,-0.01,0.01,0.05,0.00003418,0,0.87908428,0,0.055969486
1, zmog ,922,AD_PGS,,0,0.00486945,39534,-0.38500861,7.00E-01,-0.01,0.01,0.05,0.00003418,0,0.87908428,0,0.055969486
1, zdiablo ,424,AD_PGS,,0,0.00498518,39102,0.384708,7.00E-01,-0.01,0.01,0.05,0.00003418,0,0.87908428,0,0.055969486
1, zmetap1d ,899,AD_PGS,,0,0.00498564,39136,-0.38439196,7.00E-01,-0.01,0.01,0.05,0.00003418,0,0.87908428,0,0.055969486
1, zil17a ,708,AD_PGS,,0,0.00503349,38429,-0.38367099,7.00E-01,-0.01,0.01,0.05,0.00003418,0,0.87908428,0,0.055969486
1, zmegf10 ,891,AD_PGS,,0,0.00493991,39204,0.37983718,7.00E-01,-0.01,0.01,0.05,0.00003418,0,0.88189382,0,0.054583701
1, zhagh ,634,AD_PGS,,0,0.00485959,39419,-0.37866359,7.00E-01,-0.01,0.01,0.05,0.00003418,0,0.88222997,0,0.054418193
1, ztff3 ,1335,AD_PGS,,0,0.00491865,39177,0.37539539,7.10E-01,-0.01,0.01,0.05,0.00003418,0,0.88451287,0,0.053295844
1, zogfr ,1004,AD_PGS,,0,0.00492799,39040,0.37346733,7.10E-01,-0.01,0.01,0.05,0.00003418,0,0.88554938,0,0.052787217
1, zlap3 ,814,AD_PGS,,0,0.00503053,38489,0.37181688,7.10E-01,-0.01,0.01,0.05,0.00003418,0,0.8863274,0,0.052405825
1, zclec14a ,301,AD_PGS,,0,0.00486434,39231,-0.37059263,7.10E-01,-0.01,0.01,0.05,0.00003418,0,0.88670893,0,0.052218918
1, zppcdc ,1082,AD_PGS,,0,0.0049375,39548,-0.36871549,7.10E-01,-0.01,0.01,0.05,0.00003418,0,0.88672182,0,0.052212605
1, zakr1c4 ,45,AD_PGS,,0,0.00503531,38485,-0.36866965,7.10E-01,-0.01,0.01,0.05,0.00003418,0,0.88672182,0,0.052212605
1, zlgals4 ,827,AD_PGS,,0,0.00489894,39204,0.36657799,7.10E-01,-0.01,0.01,0.05,0.00003418,0,0.88672182,0,0.052212605
1, zmaged1 ,871,AD_PGS,,0,0.00504294,38298,-0.36573071,7.10E-01,-0.01,0.01,0.05,0.00003418,0,0.88672182,0,0.052212605
1, zxg ,1457,AD_PGS,,0,0.00387133,39516,0.36479615,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.88672182,0,0.052212605
1, zcfc1 ,283,AD_PGS,,0,0.00502479,38298,0.36464645,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.88672182,0,0.052212605
1, zfen1 ,531,AD_PGS,,0,0.00501135,38298,-0.36423109,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.88672182,0,0.052212605
1, zlif ,834,AD_PGS,,0,0.00504964,38310,-0.36407756,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.88672182,0,0.052212605
1, zrab37 ,1139,AD_PGS,,0,0.0050199,38489,0.36286515,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.88709242,0,0.052031132
1, zclpp ,313,AD_PGS,,0,0.00500682,38855,-0.36107172,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.88735176,0,0.051904185
1, zhavcr1 ,637,AD_PGS,,0,0.00477343,39479,-0.36061408,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.88735176,0,0.051904185
1, zak1 ,43,AD_PGS,,0,0.00492384,39218,0.35971983,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.88735176,0,0.051904185
1, zciapin1 ,295,AD_PGS,,0,0.00497448,39336,0.35933923,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.88735176,0,0.051904185
1, znos3 ,973,AD_PGS,,0,0.00495823,38310,0.35508602,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.88907247,0,0.051062837
1, zdnph1 ,436,AD_PGS,,0,0.00495191,39325,0.3550747,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.88907247,0,0.051062837
1, zbmp6 ,128,AD_PGS,,0,0.00501354,38425,0.35454215,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.88907247,0,0.051062837
1, zdpy30 ,445,AD_PGS,,0,0.0049533,39406,-0.35422923,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.88907247,0,0.051062837
1, zfcrl1 ,525,AD_PGS,,0,0.00488673,39218,-0.35232265,7.20E-01,-0.01,0.01,0.05,0.00003418,0,0.89008158,0,0.050570186
1, zlcn2 ,820,AD_PGS,,0,0.00490753,38036,0.35147934,7.30E-01,-0.01,0.01,0.05,0.00003418,0,0.89011118,0,0.050555744
1, zcd69 ,239,AD_PGS,,0,0.00499941,39047,-0.34824273,7.30E-01,-0.01,0.01,0.05,0.00003418,0,0.89234388,0,0.049467751
1, zca13 ,147,AD_PGS,,0,0.00500912,38798,-0.34233515,7.30E-01,-0.01,0.01,0.05,0.00003418,0,0.89577457,0,0.047801271
1, ztbcc ,1325,AD_PGS,,0,0.00500192,38914,0.34233212,7.30E-01,-0.01,0.01,0.05,0.00003418,0,0.89577457,0,0.047801271
1, zpklr ,1055,AD_PGS,,0,0.00497511,39262,-0.34192011,7.30E-01,-0.01,0.01,0.05,0.00003418,0,0.89577457,0,0.047801271
1, zprelp ,1098,AD_PGS,,0,0.00483962,39204,0.34126428,7.30E-01,-0.01,0.01,0.05,0.00003418,0,0.89577457,0,0.047801271
1, zmif ,908,AD_PGS,,0,0.00498577,39166,0.33778118,7.40E-01,-0.01,0.01,0.05,0.00003418,0,0.89680248,0,0.047303199
1, zil1b ,720,AD_PGS,,0,0.00503751,38310,-0.33738902,7.40E-01,-0.01,0.01,0.05,0.00003418,0,0.89680248,0,0.047303199
1, zzbtb17 ,1463,AD_PGS,,0,0.00500535,38485,-0.33734848,7.40E-01,-0.01,0.01,0.05,0.00003418,0,0.89680248,0,0.047303199
1, zgsap ,624,AD_PGS,,0,0.00504458,38298,0.33547865,7.40E-01,-0.01,0.01,0.05,0.00003418,0,0.89680248,0,0.047303199
1, znectin4 ,957,AD_PGS,,0,0.00488233,39336,-0.33448053,7.40E-01,-0.01,0.01,0.05,0.00003418,0,0.89680248,0,0.047303199
1, zsnap23 ,1266,AD_PGS,,0,0.0049788,39218,0.33311906,7.40E-01,-0.01,0.01,0.05,0.00003418,0,0.89680248,0,0.047303199
1, ztyro3 ,1415,AD_PGS,,0,0.00497634,39218,0.332983,7.40E-01,-0.01,0.01,0.05,0.00003418,0,0.89680248,0,0.047303199
1, zfosb ,559,AD_PGS,,0,0.00505369,38310,0.33268232,7.40E-01,-0.01,0.01,0.05,0.00003418,0,0.89680248,0,0.047303199
1, zsit1 ,1245,AD_PGS,,0,0.0050229,38489,0.33209372,7.40E-01,-0.01,0.01,0.05,0.00003418,0,0.89680248,0,0.047303199
1, zmb ,885,AD_PGS,,0,0.00440739,39702,-0.33201807,7.40E-01,-0.01,0.01,0.05,0.00003418,0,0.89680248,0,0.047303199
1, zppib ,1083,AD_PGS,,0,0.00498086,39277,-0.33106104,7.40E-01,-0.01,0.01,0.05,0.00003418,0,0.89693544,0,0.047238816
1, zesam ,498,AD_PGS,,0,0.00485287,39702,0.32681521,7.40E-01,-0.01,0.01,0.05,0.00003418,0,0.89997383,0,0.045770119
1, zoptc ,1009,AD_PGS,,0,0.00481861,39040,0.32611479,7.40E-01,-0.01,0.01,0.05,0.00003418,0,0.89997383,0,0.045770119
1, zislr2 ,758,AD_PGS,,0,0.0050559,37765,-0.32359521,7.50E-01,-0.01,0.01,0.05,0.00003418,0,0.90135961,0,0.045101907
1, znudt2 ,999,AD_PGS,,0,0.00499041,39040,0.32297277,7.50E-01,-0.01,0.01,0.05,0.00003418,0,0.90135961,0,0.045101907
1, znell2 ,960,AD_PGS,,0,0.0048231,39385,0.32150271,7.50E-01,-0.01,0.01,0.05,0.00003418,0,0.9019596,0,0.044812915
1, ztcl1b ,1328,AD_PGS,,0,0.00503725,38485,-0.3200392,7.50E-01,-0.01,0.01,0.05,0.00003418,0,0.90255333,0,0.044527127
1, zmcfd2 ,887,AD_PGS,,0,0.00498882,39024,-0.31543549,7.50E-01,-0.01,0.01,0.05,0.00003418,0,0.90469602,0,0.04349732
1, zlto1 ,858,AD_PGS,,0,0.00503435,38489,-0.31538137,7.50E-01,-0.01,0.01,0.05,0.00003418,0,0.90469602,0,0.04349732
